date,institutional,other,individual,foreign,total,ticker
2019.8.31,12363277500,-2959584400,-82179029850,72775336750,0,012450
2019.9.30,-32683458900,-480794100,-37500061250,70664314250,0,012450
2019.10.31,-16403873050,-33511550,-339765750,16777150350,0,012450
2019.11.30,6318946150,35402350,10633624850,-16987973350,0,012450
2019.12.31,-14823146050,685831650,12595405000,1541909400,0,012450
2020.1.31,-6130093850,-271138550,4568457050,1832775350,0,012450
2020.2.29,-13728767700,4014989550,11147768750,-1433990600,0,012450
2020.3.31,-8723916200,20655285250,10839656200,-22771025250,0,012450
2020.4.30,2420465750,816193250,26107089400,-29343748400,0,012450
2020.5.31,-8836587900,414233550,16541610350,-8119256000,0,012450
2020.6.30,-9060008050,-644926150,17590851750,-7885917550,0,012450
2020.7.31,-8486977800,78518950,23664173600,-15255714750,0,012450
2020.8.31,6959083500,-9362550,-13013770800,6064049850,0,012450
2020.9.30,-7573176050,289941500,12703800050,-5420565500,0,012450
2020.10.31,-7655890200,-473053000,2604086750,5524856450,0,012450
2020.11.30,-11730223600,824745050,4615662400,6289816150,0,012450
2020.12.31,-2203412950,126107050,-20760492400,22837798300,0,012450
2021.1.31,52415884600,502593550,-48436830300,-4481647850,0,012450
2021.2.28,-5817880950,-121652150,2608358350,3331174750,0,012450
2021.3.31,12477736200,-430078150,3677669750,-15725327800,0,012450
2021.4.30,-35756098250,-197507600,31198784800,4754821050,0,012450
2021.5.31,43792527850,-928398000,-78151140450,35287010600,0,012450
2021.6.30,16532207250,802023150,-4846569250,-12487661150,0,012450
2021.7.31,12544646950,543087050,-28240686200,15152952200,0,012450
2021.8.31,-21013942350,909633100,34193860150,-14089550900,0,012450
2021.9.30,-15877861300,548443500,24129332700,-8799914900,0,012450
2021.10.31,-20909900150,1680267550,51721502450,-32491869850,0,012450
2021.11.30,-26372875000,545705200,36028140450,-10200970650,0,012450
2021.12.31,50169283250,2487676850,-49738153850,-2918806250,0,012450
2013.4.30,71250277000,-1106444000,-95703826000,25559993000,0,036570
2013.5.31,-81813793000,-740756000,22735785500,59818763500,0,036570
2013.6.30,29127884432,179616000,-37934749000,8627248568,0,036570
2013.7.31,28517742500,-6783681000,-1.27497E+11,1.05763E+11,0,036570
2013.8.31,20608110500,-1420293000,-16345216500,-2842601000,0,036570
2013.9.30,87106857500,-2856165000,-1.13885E+11,29634651000,0,036570
2013.10.31,66253740000,-12602988500,-62622806500,8972055000,0,036570
2013.11.30,16824986000,-11318464000,-86928335500,81421813500,0,036570
2013.12.31,-57570268500,-1613151000,-48920269500,1.08104E+11,0,036570
2014.1.31,57915189500,885939000,11223422500,-70024551000,0,036570
2014.2.28,1.2273E+11,-7247545000,56587785500,-1.7207E+11,0,036570
2014.3.31,2.16792E+11,4989647500,-22558147500,-1.99223E+11,0,036570
2014.4.30,-3373466500,1680703000,18221264500,-16528501000,0,036570
2014.5.31,-2.00553E+11,-3000164000,1.46035E+11,57517783000,0,036570
2014.6.30,-93876700500,6167341500,-7747713000,95457072000,0,036570
2014.7.31,-2.10697E+11,-8726389000,1.17347E+11,1.02076E+11,0,036570
2014.8.31,-64895782500,-2113844500,52128200500,14881426500,0,036570
2014.9.30,-6740364500,-3054224000,12796776000,-3002187500,0,036570
2014.10.31,-18290131000,15072274000,47699647000,-44481790000,0,036570
2014.11.30,52784146000,-2688072000,-82875092000,32779018000,0,036570
2014.12.31,1.27644E+11,-5543247000,-1.26156E+11,4055283000,0,036570
2015.1.31,8270784000,-3440068500,-52196433500,47365718000,0,036570
2015.2.28,17054953944,-1623029000,3169476500,-18601401444,0,036570
2015.3.31,-3472046000,6110867500,13474434000,-16113255500,0,036570
2015.4.30,1.16149E+11,-3011210500,-1.92304E+11,79166263000,0,036570
2015.5.31,65086604000,805003500,-39901027000,-25990580500,0,036570
2015.6.30,45462185000,1758061000,-15328122500,-31892123500,0,036570
2015.7.31,1.61749E+11,-593246500,-1.30588E+11,-30568624500,0,036570
2015.8.31,13993422500,-1812743500,-11591504000,-589175000,0,036570
2015.9.30,-76180174000,993873500,51507571000,23678729500,0,036570
2015.10.31,1.85174E+11,-13390897500,1.52858E+11,-3.24641E+11,0,036570
2015.11.30,97019886000,620946500,-1.03865E+11,6224069500,0,036570
2015.12.31,-17094717000,17627386000,-39881664000,39348995000,0,036570
2016.1.31,26035288430,57245764000,-55284089500,-27996962930,0,036570
2016.2.29,-34408692000,61044256500,-44674441500,18038877000,0,036570
2016.3.31,-50561781000,11478059500,4456072500,34627649000,0,036570
2016.4.30,-19853490500,-2985199500,33365610000,-10526920000,0,036570
2016.5.31,58310699500,995105500,-10103264500,-49202540500,0,036570
2016.6.30,-6522975000,764531000,-706823000,6465267000,0,036570
2016.7.31,-86685776220,-2629518000,-83578237500,1.72894E+11,0,036570
2016.8.31,-79930227500,673461500,-16910384500,96167150500,0,036570
2016.9.30,-36545802000,-3003652000,-38054453500,77603907500,0,036570
2016.10.31,-94602525000,-318859500,27643470500,67277914000,0,036570
2016.11.30,47419703000,216427500,12030090000,-59666220500,0,036570
2016.12.31,224161500,1684041000,62797376000,-64705578500,0,036570
2017.1.31,8754547500,-682957500,-1.07842E+11,99770449000,0,036570
2017.2.28,-1.44034E+11,-341321500,87841538000,56533581000,0,036570
2017.3.31,-1.75465E+11,3816806500,48101532000,1.23547E+11,0,036570
2017.4.30,64273935000,-370001500,46812095000,-1.10716E+11,0,036570
2017.5.31,83816343500,1405154000,2.23823E+11,-3.09045E+11,0,036570
2017.6.30,-2.09155E+11,-366477500,3.26061E+11,-1.1654E+11,0,036570
2017.7.31,-55733686000,-1064265000,-83917480500,1.40715E+11,0,036570
2017.8.31,1.31608E+11,-1467231500,-2.51358E+11,1.21217E+11,0,036570
2017.9.30,-59971536000,-2635795500,-3.03394E+11,3.66001E+11,0,036570
2017.10.31,-2.01482E+11,8155865000,1.83446E+11,9880276500,0,036570
2017.11.30,65492990000,5350954500,-1.33371E+11,62526961500,0,036570
2017.12.31,33809954500,-6357093500,-2.19214E+11,1.91761E+11,0,036570
2018.1.31,-1.08704E+11,-1497525500,26041534500,84160241000,0,036570
2018.2.28,-95714583500,216924500,37088807500,58408851500,0,036570
2018.3.31,-19644130000,-2263807500,-1.20728E+11,1.42635E+11,0,036570
2018.4.30,-82152825749,-206748000,83151681000,-792107251,0,036570
2018.5.31,-33423991500,477765500,-8559043000,41505269000,0,036570
2018.6.30,13211064355,-689740000,-72140102500,59618778145,0,036570
2018.7.31,-10057330000,-6157044000,-68850663000,85065037000,0,036570
2018.8.31,-20087638000,57907176000,-34845970500,-2973567500,0,036570
2018.9.30,18489275500,49915856000,-1.2443E+11,56024589000,0,036570
2018.10.31,-30329321000,89007616000,-47770016500,-10908278500,0,036570
2018.11.30,-33306914500,74253842000,-1.12568E+11,71620654500,0,036570
2018.12.31,69563225000,-844841000,-9439906500,-59278477500,0,036570
2019.1.31,87316875000,-308164500,26630289500,-1.13639E+11,0,036570
2019.2.28,67646747000,-1473463000,4581276500,-70754560500,0,036570
2019.3.31,37018836000,381452000,-48956986500,11556698500,0,036570
2019.4.30,-28802630000,-1933517000,-62133455500,92869602500,0,036570
2019.5.31,5129800000,-312817500,14881038000,-19698020500,0,036570
2019.6.30,21170866500,439092000,35583500,-21645542000,0,036570
2019.7.31,-58170215000,-182634500,3506129000,54846720500,0,036570
2019.8.31,-81911288000,-399433500,-19625046500,1.01936E+11,0,036570
2019.9.30,7046774000,-316599000,30074310000,-36804485000,0,036570
2019.10.31,41146178000,912338000,-7640591000,-34417925000,0,036570
2019.11.30,-23251986500,844660500,67006651000,-44599325000,0,036570
2019.12.31,1653323000,-1227700000,-1.09456E+11,1.0903E+11,0,036570
2020.1.31,-87536173000,-1805106000,-74127838000,1.63469E+11,0,036570
2020.2.29,-1.07669E+11,-1081362000,3788421000,1.04962E+11,0,036570
2020.3.31,1.7608E+11,1109953000,12543494000,-1.89734E+11,0,036570
2020.4.30,-1.05821E+11,135158000,1.16745E+11,-11058956000,0,036570
2020.5.31,-81543314000,3634430000,-98365907000,1.76275E+11,0,036570
2020.6.30,-60554544000,4777251000,38206679000,17570614000,0,036570
2020.7.31,-1.16069E+11,-704973000,4.62767E+11,-3.45993E+11,0,036570
2020.8.31,1.24472E+11,8401338000,-42811956000,-90061781000,0,036570
2020.9.30,6645127000,1048381000,1.04822E+11,-1.12515E+11,0,036570
2020.10.31,79671227000,-1437634000,2294609000,-80528202000,0,036570
2020.11.30,41288784000,-1765771000,19313492000,-58836505000,0,036570
2020.12.31,1.82631E+11,2900695000,-3.19777E+11,1.34245E+11,0,036570
2021.1.31,-2.36806E+11,-9397371000,11498692000,2.34705E+11,0,036570
2021.2.28,-35836760000,3362876000,-11054646000,43528530000,0,036570
2021.3.31,-2.93478E+11,-1676310000,56915890000,2.38239E+11,0,036570
2021.4.30,-2.59808E+11,3369612000,1.35834E+11,1.20605E+11,0,036570
2021.5.31,47924182000,2208327000,-84999671000,34867162000,0,036570
2021.6.30,-1.49978E+11,1927951000,2.1106E+11,-63010084000,0,036570
2021.7.31,84418000,997763000,29887600000,-30969781000,0,036570
2021.8.31,-1.90232E+11,5504769000,6.83786E+11,-4.99059E+11,0,036570
2021.9.30,-10329466000,55100436000,3.38114E+11,-3.82885E+11,0,036570
2021.10.31,60793650000,52135267000,-2596710000,-1.10332E+11,0,036570
2021.11.30,1.4332E+11,90025756000,-4.02055E+11,1.6871E+11,0,036570
2021.12.31,45177168000,-1123609000,90572044000,-1.34626E+11,0,036570
2013.4.30,38218537150,382245500,1948232200,-40549014850,0,005830
2013.5.31,39227216550,3995073500,-13348593050,-29873697000,0,005830
2013.6.30,26308753200,-132150900,-8526645050,-17649957250,0,005830
2013.7.31,-5669374450,-301523500,-2906049700,8876947650,0,005830
2013.8.31,-13280636500,-19267550,-2450658200,15750562250,0,005830
2013.9.30,-9823870150,-905931500,-6311599800,17041401450,0,005830
2013.10.31,-11429103450,-746599500,-4298676150,16474379100,0,005830
2013.11.30,3195797250,4355985000,-26270245850,18718463600,0,005830
2013.12.31,-538672000,-1093078400,-19847106700,21478857100,0,005830
2014.1.31,-11991742089,227089500,-4775106200,16539758789,0,005830
2014.2.28,-4420717300,-526782550,9483920350,-4536420500,0,005830
2014.3.31,30793112200,3352009400,-19859108700,-14286012900,0,005830
2014.4.30,-4939020800,-104029800,-15204428200,20247478800,0,005830
2014.5.31,-14583869200,-27471700,-18131888300,32743229200,0,005830
2014.6.30,-11728319750,311715600,17590634450,-6174030300,0,005830
2014.7.31,-2006082400,5366410600,-34263327300,30902999100,0,005830
2014.8.31,-2299614420,1100398000,-14301178200,15500394620,0,005830
2014.9.30,-20061779053,-1157391000,-481606400,21700776453,0,005830
2014.10.31,-12479619500,660380700,-3039328500,14858567300,0,005830
2014.11.30,-31992519300,1099416500,5683755500,25209347300,0,005830
2014.12.31,9304168100,-709436900,-1372181700,-7222549500,0,005830
2015.1.31,-4705959100,-558884000,2868496100,2396347000,0,005830
2015.2.28,3529494600,-370695600,-2458771900,-700027100,0,005830
2015.3.31,-22083670400,140899400,16081917500,5860853500,0,005830
2015.4.30,-28903666900,9767155100,-13828564600,32965076400,0,005830
2015.5.31,-18131749100,-918717800,3076918850,15973548050,0,005830
2015.6.30,68589194800,1875999350,-5949648750,-64515545400,0,005830
2015.7.31,-13446720800,-1540941300,-5861097200,20848759300,0,005830
2015.8.31,-5123815840,513041400,-7073173800,11683948240,0,005830
2015.9.30,18958484600,-120691100,-15027531100,-3810262400,0,005830
2015.10.31,-23189448900,37712700,-7831239300,30982975500,0,005830
2015.11.30,78499999900,-415733300,-3.24851E+11,2.46766E+11,0,005830
2015.12.31,3842744800,-42885800,-24103116900,20303257900,0,005830
2016.1.31,-40377799800,-633964600,-3164679300,44176443700,0,005830
2016.2.29,-22022059300,57921700,-3071059500,25035197100,0,005830
2016.3.31,-29462153300,-68876500,-6564428000,36095457800,0,005830
2016.4.30,-33160918900,-66258000,10059787400,23167389500,0,005830
2016.5.31,4605909100,-28590200,-6144518000,1567199100,0,005830
2016.6.30,-10715095200,-5501400,3190370400,7530226200,0,005830
2016.7.31,-36619761350,187545500,18204615300,18227600550,0,005830
2016.8.31,1480334500,-156297200,-13227536600,11903499300,0,005830
2016.9.30,1463944500,157480600,-4733501300,3112076200,0,005830
2016.10.31,39884966300,-102609900,-5699327900,-34083028500,0,005830
2016.11.30,20199140800,-214396500,-3906623400,-16078120900,0,005830
2016.12.31,-19705753520,368815500,27277680800,-7940742780,0,005830
2017.1.31,-19061444700,886002800,20856463400,-2681021500,0,005830
2017.2.28,11100936700,292246900,636702800,-12029886400,0,005830
2017.3.31,-2739875900,579386100,-12522397200,14682887000,0,005830
2017.4.30,7050202400,-344796900,-14972930300,8267524800,0,005830
2017.5.31,14767301200,-1446610800,738305900,-14058996300,0,005830
2017.6.30,-22301942800,210067700,2739429800,19352445300,0,005830
2017.7.31,9217321000,-53036200,-28604906900,19440622100,0,005830
2017.8.31,17795072400,-169450400,7795912900,-25421534900,0,005830
2017.9.30,25563381200,843273300,10915209000,-37321863500,0,005830
2017.10.31,-16501905100,-104244500,6861504700,9744644900,0,005830
2017.11.30,-17130906600,304864300,39849460400,-23023418100,0,005830
2017.12.31,53031396000,376629000,-23399123400,-30008901600,0,005830
2018.1.31,120050700,503077200,-2468230200,1845102300,0,005830
2018.2.28,10951971300,184889800,7427847800,-18564708900,0,005830
2018.3.31,-13538259500,-174693300,16671950800,-2958998000,0,005830
2018.4.30,-16806109700,179719200,8638577800,7987812700,0,005830
2018.5.31,-4684376400,-635979900,6335439500,-1015083200,0,005830
2018.6.30,31498186300,-211768100,-12395870900,-18890547300,0,005830
2018.7.31,66965917500,673621000,-20928712400,-46710826100,0,005830
2018.8.31,11233504700,-194299400,-7789842700,-3249362600,0,005830
2018.9.30,35772311600,-224615600,-24324792700,-11222903300,0,005830
2018.10.31,17784667300,-346379500,-11522301700,-5915986100,0,005830
2018.11.30,-11662767100,298587500,5045935700,6318243900,0,005830
2018.12.31,-21033228500,-28182900,-9685508600,30746920000,0,005830
2019.1.31,-38802010000,5640200,6848174400,31948195400,0,005830
2019.2.28,-12720579600,-670571500,-11922536200,25313687300,0,005830
2019.3.31,-29164118400,-115965200,4884099100,24395984500,0,005830
2019.4.30,-21670806700,-13939700,9221777100,12462969300,0,005830
2019.5.31,-20568616900,187168400,13095742000,7285706500,0,005830
2019.6.30,-27277635800,2359600,7218951300,20056324900,0,005830
2019.7.31,3515619300,-45143800,5017592800,-8488068300,0,005830
2019.8.31,6053137600,72365000,4743145300,-10868647900,0,005830
2019.9.30,36912717988,47171000,-2617894350,-34341994638,0,005830
2019.10.31,23874631700,-269533800,-2213132900,-21391965000,0,005830
2019.11.30,49212986100,-67708300,-8028601100,-41116676700,0,005830
2019.12.31,-5252032000,9109300,14561012900,-9318090200,0,005830
2020.1.31,-33471041300,5711250,31653816700,1811513350,0,005830
2020.2.29,30241086550,55610950,-3070237650,-27226459850,0,005830
2020.3.31,51976027150,164887600,20331829300,-72472744050,0,005830
2020.4.30,46137178400,258302350,-683879300,-45711601450,0,005830
2020.5.31,20956180750,-233934150,-1962121300,-18760125300,0,005830
2020.6.30,8620745500,-159436450,3307334350,-11768643400,0,005830
2020.7.31,5025432950,408299550,-8278502800,2844770300,0,005830
2020.8.31,-10389091100,-632535200,-928897350,11950523650,0,005830
2020.9.30,-9131208750,164241150,-244258300,9211225900,0,005830
2020.10.31,-6579335950,128176950,1380532650,5070626350,0,005830
2020.11.30,-45512319900,97119950,34688399950,10726800000,0,005830
2020.12.31,-23049583400,-33359400,15293347350,7789595450,0,005830
2021.1.31,-57781653550,368198700,59796669500,-2383214650,0,005830
2021.2.28,5486518500,150593350,579466150,-6216578000,0,005830
2021.3.31,-3307148300,1025939150,-65343382650,67624591800,0,005830
2021.4.30,9703370550,-196584100,-28828995150,19322208700,0,005830
2021.5.31,15652233450,543211650,-18406090400,2210645300,0,005830
2021.6.30,9549150700,-496902450,-23550237400,14497989150,0,005830
2021.7.31,29251064900,-296576300,-11769760600,-17184728000,0,005830
2021.8.31,28422078500,-231243900,-9697940100,-18492894500,0,005830
2021.9.30,16128988500,-180937800,-17256950800,1308900100,0,005830
2021.10.31,1270319800,-281432600,2323834400,-3312721600,0,005830
2021.11.30,-20818074400,-108096000,11655720200,9270450200,0,005830
2021.12.31,2739888800,47906200,3306638000,-6094433000,0,005830
2013.4.30,24749990200,5241936800,10393655250,-40385582250,0,161390
2013.5.31,-42473741500,2931378500,-15992339650,55534702650,0,161390
2013.6.30,33303115950,-3978650400,-23877158000,-5447307550,0,161390
2013.7.31,-90967913700,-2950312600,-28411193200,1.22329E+11,0,161390
2013.8.31,-26040409200,-2924598200,7455244700,21509762700,0,161390
2013.9.30,-95913591100,-8769954900,-18364415000,1.23048E+11,0,161390
2013.10.31,-96310723500,-2485670300,-14439492400,1.13236E+11,0,161390
2013.11.30,-43358549800,-3105576100,-4983038300,51447164200,0,161390
2013.12.31,-24049841900,-1018012000,2375160300,22692693600,0,161390
2014.1.31,38834708400,-1523703600,61797500,-37372802300,0,161390
2014.2.28,-10296137400,-1904530700,-580413200,12781081300,0,161390
2014.3.31,-67289683100,-1539090200,15822603700,53006169600,0,161390
2014.4.30,-1.01091E+11,-1149529300,5968979100,96271171600,0,161390
2014.5.31,14589688300,-337464500,-15100255500,848031700,0,161390
2014.6.30,76125349400,-4845635400,-24426062200,-46853651800,0,161390
2014.7.31,-72578116300,-1212430300,33718380000,40072166600,0,161390
2014.8.31,-5860625700,8729023200,28562213600,-31430611100,0,161390
2014.9.30,41966370450,6214620850,5570028300,-53751019600,0,161390
2014.10.31,26374917200,5039865550,-21190762550,-10224020200,0,161390
2014.11.30,-69895100,-272739500,2838825700,-2496191100,0,161390
2014.12.31,12216792300,1993586100,-13994747300,-215631100,0,161390
2015.1.31,73440087986,-3201206950,-12118139650,-58120741386,0,161390
2015.2.28,-28861303900,-1627584400,65573739350,-35084851050,0,161390
2015.3.31,-48715920914,-14742592300,32123837550,31334675664,0,161390
2015.4.30,-62397231500,-1189873350,-4127953600,67715058450,0,161390
2015.5.31,464199000,684903850,7226130050,-8375232900,0,161390
2015.6.30,-23527721850,5327522450,-5883298700,24083498100,0,161390
2015.7.31,-28718802050,-843275100,-4199547150,33761624300,0,161390
2015.8.31,-9190474100,-307806550,-1145494900,10643775550,0,161390
2015.9.30,29307156764,2803362950,-8610809700,-23499710014,0,161390
2015.10.31,-2003098500,-1317939850,-32515587300,35836625650,0,161390
2015.11.30,-45570838550,-6239548550,-55122071650,1.06932E+11,0,161390
2015.12.31,2472620800,-50553100,-9576889650,7154821950,0,161390
2016.1.31,14368219150,26410800,-5227932200,-9166697750,0,161390
2016.2.29,9718576100,-216948450,-31893194350,22391566700,0,161390
2016.3.31,8642543600,-5342714000,-9979180000,6679350400,0,161390
2016.4.30,10601367600,-661522850,1903876900,-11843721650,0,161390
2016.5.31,-3292452300,445707000,5647694100,-2800948800,0,161390
2016.6.30,3830424600,-549356850,-4799664650,1518596900,0,161390
2016.7.31,10427053400,-1870851000,-12488001800,3931799400,0,161390
2016.8.31,2434069300,-2434525200,-6402214100,6402670000,0,161390
2016.9.30,13758174200,-2580670100,-14738876700,3561372600,0,161390
2016.10.31,-28816804700,-193562200,4394204300,24616162600,0,161390
2016.11.30,-3353926400,186774000,-1367791600,4534944000,0,161390
2016.12.31,13453329300,-144383000,-6642478800,-6666467500,0,161390
2017.1.31,17173631000,-606493400,-2068661200,-14498476400,0,161390
2017.2.28,93679320000,-544578700,-6256639400,-86878101900,0,161390
2017.3.31,22751755300,312289700,25771298000,-48835343000,0,161390
2017.4.30,53589838400,-188143800,-26197982100,-27203712500,0,161390
2017.5.31,-7086092900,-6681200,-2627748100,9720522200,0,161390
2017.6.30,-7397084000,94070500,-10461735200,17764748700,0,161390
2017.7.31,-1083413700,169701400,-4652381000,5566093300,0,161390
2017.8.31,41592621100,-1258666700,11309155100,-51643109500,0,161390
2017.9.30,38920721400,-5378216100,1870125500,-35412630800,0,161390
2017.10.31,-48847068000,44935800,30533914600,18268217600,0,161390
2017.11.30,49968195300,5479162900,8046059900,-63493418100,0,161390
2017.12.31,31439473800,3.26997E+11,-3.25339E+11,-33097909500,0,161390
2018.1.31,-13807604500,863074600,8508198000,4436331900,0,161390
2018.2.28,31191092600,-3559375300,-34263858000,6632140700,0,161390
2018.3.31,-47501439700,-525870100,18697162400,29330147400,0,161390
2018.4.30,-70419975100,6236457450,31382727700,32800789950,0,161390
2018.5.31,-12821778050,4963512850,31820013550,-23961748350,0,161390
2018.6.30,-10639122750,-19668550,-5782556950,16441348250,0,161390
2018.7.31,-12238589350,40255750,-7353581350,19551914950,0,161390
2018.8.31,3978708400,-74782800,-10068479200,6164553600,0,161390
2018.9.30,27254704550,-1270680550,-16631982000,-9352042000,0,161390
2018.10.31,-8265305150,4346846850,154755100,3763703200,0,161390
2018.11.30,-14366351400,5587890400,-1867200400,10645661400,0,161390
2018.12.31,-478125200,485919000,6953771000,-6961564800,0,161390
2019.1.31,-14384722300,5299719500,1673733150,7411269650,0,161390
2019.2.28,-8129705500,-647975250,-1458878200,10236558950,0,161390
2019.3.31,-4744172100,738550350,21703783500,-17698161750,0,161390
2019.4.30,4450445600,42709100,-7748887600,3255732900,0,161390
2019.5.31,4412640200,1245135350,14562720100,-20220495650,0,161390
