date,ticker,open,high,low,close,volume
2016.8.31,086790,27550,29850,26300,29300,20980291
2016.9.30,086790,29150,29750,27750,27850,16621111
2016.10.31,086790,28300,33300,28150,32800,19739955
2016.11.30,086790,32900,35350,31500,32150,26660895
2016.12.31,086790,32250,34850,30800,31250,18415471
2017.1.31,086790,31000,35400,30800,34450,20236697
2017.2.28,086790,34600,36950,34450,35250,18569738
2017.3.31,086790,36700,40500,35500,36950,28395551
2017.4.30,086790,37000,40600,35300,39200,20514781
2017.5.31,086790,39200,43300,39150,41050,19253751
2017.6.30,086790,40900,46600,40800,45250,21991111
2017.7.31,086790,45250,52000,44700,51000,18583193
2017.8.31,086790,50400,52100,48050,49000,16901819
2017.9.30,086790,48700,50400,43250,47350,21370231
2017.10.31,086790,48950,50500,46450,47950,13419365
2017.11.30,086790,47200,49000,45100,47450,17033915
2017.12.31,086790,47450,51600,45550,49800,15237587
2018.1.31,086790,49800,56000,49550,52100,19071906
2018.2.28,086790,51500,53500,48000,49150,15240951
2018.3.31,086790,49700,49750,44800,45750,19490141
2018.4.30,086790,45650,48900,40800,47750,28142395
2018.5.31,086790,47850,48100,41250,41600,16967056
2018.6.30,086790,41500,46700,41500,42850,18132529
2018.7.31,086790,43250,45550,41000,44900,19889997
2018.8.31,086790,45050,45350,42050,42700,15682871
2018.9.30,086790,42700,44600,41550,44550,14172724
2018.10.31,086790,44900,47400,37350,38300,26989544
2018.11.30,086790,38800,39600,37400,37600,21525740
2018.12.31,086790,38000,38250,35450,36250,20209065
2019.1.31,086790,36450,40550,34750,39950,19848517
2019.2.28,086790,40200,41750,38000,38850,18501635
2019.3.31,086790,39250,39250,35650,36400,17615270
2019.4.30,086790,36900,39950,36050,36800,18292246
2019.5.31,086790,36350,37800,35350,36300,19636224
2019.6.30,086790,36500,38150,36150,37400,29233247
2019.7.31,086790,37650,37750,34700,34750,23922647
2019.8.31,086790,34750,35250,30900,32500,23919992
2019.9.30,086790,32300,36900,32200,35250,22205538
2019.10.31,086790,35250,36450,32700,33700,22397434
2019.11.30,086790,33750,36950,33600,35750,18244572
2019.12.31,086790,36100,38850,35050,36900,18664223
2020.1.31,086790,36450,36650,33100,33200,17449003
2020.2.29,086790,33200,35600,31000,31400,21070984
2020.3.31,086790,31400,31700,18450,23100,57995210
2020.4.30,086790,22600,29100,21350,27600,48932655
2020.5.31,086790,26650,29900,24600,29750,40230950
2020.6.30,086790,29700,33350,26400,27000,46088620
2020.7.31,086790,27000,30600,25650,29500,35791492
2020.8.31,086790,29500,32100,27650,28200,35132712
2020.9.30,086790,28200,28800,27350,28100,24229221
2020.10.31,086790,27950,33450,27750,30400,36968535
2020.11.30,086790,30500,37500,30450,33850,43259240
2020.12.31,086790,34200,36850,33200,34500,33745440
2021.1.31,086790,34000,40800,32650,32650,52785900
2021.2.28,086790,32600,38350,32600,37050,35056955
2021.3.31,086790,37800,43100,37400,42800,40302162
2021.4.30,086790,42150,46900,40650,45650,26719089
2021.5.31,086790,45700,47450,43300,46550,25072859
2021.6.30,086790,46400,48000,44250,46050,24240663
2021.7.31,086790,46100,46150,41800,43450,23256080
2021.8.31,086790,43750,45650,41550,45050,21773830
2021.9.30,086790,45450,46400,43100,46400,18464788
2021.10.31,086790,46400,47500,43250,45000,19351277
2021.11.30,086790,45300,46000,39200,39500,22959505
2021.12.31,086790,40100,44850,39700,42050,20142521
2013.11.30,096770,137752,142180,135293,141689,1413074
2013.12.31,096770,141197,143164,133817,139229,5317988
2014.1.31,096770,140704,141196,124961,124961,6116765
2014.2.28,096770,123484,135292,122501,131357,5829649
2014.3.31,096770,130864,132340,115121,120042,6424692
2014.4.30,096770,120042,127912,115122,116106,6316210
2014.5.31,096770,115121,116105,104298,104790,7575821
2014.6.30,096770,104298,112169,97115,111186,11572314
2014.7.31,096770,110202,111677,97115,101839,11047480
2014.8.31,096770,100362,106757,88653,92589,9745150
2014.9.30,096770,92688,95147,79109,79798,8002703
2014.10.31,096770,79207,88358,73107,86095,12031444
2014.11.30,096770,85602,97312,77732,84324,11284082
2014.12.31,096770,81864,89047,77928,83734,8932616
2015.1.31,096770,82552,95344,77928,92196,10631396
2015.2.28,096770,96426,103313,92097,101839,9788264
2015.3.31,096770,103314,104298,87767,93869,10790458
2015.4.30,096770,92786,121024,92294,116106,13344175
2015.5.31,096770,117581,120041,106266,110694,7471974
2015.6.30,096770,114630,127912,110694,120042,9859902
2015.7.31,096770,120534,122008,94360,97903,11750607
2015.8.31,096770,95344,103314,87374,98296,8778776
2015.9.30,096770,100855,102330,89834,96427,6204212
2015.10.31,096770,96722,118073,94951,116598,9814894
2015.11.30,096770,115613,131848,108725,125453,7070561
2015.12.31,096770,126437,136276,117582,127913,6363385
2016.1.31,096770,128404,138736,118565,128897,7016290
2016.2.29,096770,129389,147100,122501,142673,7650311
2016.3.31,096770,147099,169239,144148,169239,6702637
2016.4.30,096770,167762,175143,150544,152512,6330761
2016.5.31,096770,153004,163335,142180,160876,6080481
2016.6.30,096770,159399,161859,128897,138245,7300627
2016.7.31,096770,138736,149067,133325,143656,6644101
2016.8.31,096770,145132,157431,136277,143164,6759420
2016.9.30,096770,142180,160875,141196,158908,4910146
2016.10.31,096770,159891,160875,148084,149068,4771732
2016.11.30,096770,148084,161859,148084,150052,5639418
2016.12.31,096770,156939,157923,142180,144148,5883791
2017.1.31,096770,143164,161367,143164,154480,4557932
2017.2.28,096770,155956,160383,148084,152020,4946572
2017.3.31,096770,153004,166286,149560,163827,6377039
2017.4.30,096770,164319,173666,157432,168255,3727490
2017.5.31,096770,168747,172190,162843,166287,4951152
2017.6.30,096770,165302,165794,151528,155956,7679865
2017.7.31,096770,156940,176126,153004,173667,6382237
2017.8.31,096770,175143,194329,164811,185474,6210445
2017.9.30,096770,188917,196297,178095,195806,5533437
2017.10.31,096770,198266,211548,195314,201710,3924918
2017.11.30,096770,199742,214499,189410,203186,5471981
2017.12.31,096770,202693,206136,192361,201218,3960335
2018.1.31,096770,202202,210564,188425,201218,5834249
2018.2.28,096770,199742,207612,178095,202202,4722361
2018.3.31,096770,198266,213516,194822,207613,4411919
2018.4.30,096770,209581,215483,184490,193346,4483280
2018.5.31,096770,203185,206137,193838,202694,5800122
2018.6.30,096770,201709,214008,194330,198758,4525575
2018.7.31,096770,197773,203185,179571,195314,5407488
2018.8.31,096770,195313,201709,183014,189902,4180940
2018.9.30,096770,189410,215976,186950,211549,3648445
2018.10.31,096770,216468,223356,198757,210073,5183833
2018.11.30,096770,208105,208105,187442,193346,4975798
2018.12.31,096770,195313,201217,169239,176619,5073140
2019.1.31,096770,177110,186949,163335,185474,5335297
2019.2.28,096770,185474,189902,177111,184982,4094771
2019.3.31,096770,185474,194821,174159,176619,4595041
2019.4.30,096770,177603,192361,177111,179571,4735250
2019.5.31,096770,179079,182030,157924,162352,6099956
2019.6.30,096770,160384,163335,154480,156448,3559912
2019.7.31,096770,157924,175634,156940,168255,5350429
2019.8.31,096770,165303,169730,148576,162352,4411834
2019.9.30,096770,160876,175142,157432,163336,3470644
2019.10.31,096770,162352,168746,155956,157432,3814007
2019.11.30,096770,157432,160383,143656,144148,4620056
2019.12.31,096770,145623,153003,138737,147592,5689370
2020.1.31,096770,148083,150543,120041,127913,9716120
2020.2.29,096770,126437,139720,110202,111186,13683611
2020.3.31,096770,110202,116597,54215,85603,29273671
2020.4.30,096770,83734,100854,80093,96722,20118753
2020.5.31,096770,98296,126929,91506,116598,18138927
2020.6.30,096770,121518,136276,104790,128897,21466164
2020.7.31,096770,132340,136276,118074,124961,15268905
2020.8.31,096770,125945,194330,123977,142673,41423351
2020.9.30,096770,143164,161859,131357,136769,18167281
2020.10.31,096770,137753,147591,122993,123485,6914164
2020.11.30,096770,122993,181538,117582,170223,23396952
2020.12.31,096770,173175,193345,171699,186950,20296909
2021.1.31,096770,199741,313387,196297,275506,46009752
2021.2.28,096770,282885,322243,251399,256319,33088036
2021.3.31,096770,263698,272062,194822,215485,22849169
2021.4.30,096770,223848,279441,218928,266158,25982848
2021.5.31,096770,266650,286329,247955,260747,19227974
2021.6.30,096770,259763,297152,257795,290757,16598389
2021.7.31,096770,291741,294201,247955,248939,17858297
2021.8.31,096770,248939,252382,221880,245495,13920275
2021.9.30,096770,245495,265174,228276,260747,10487553
2021.10.31,096770,258779,265666,238116,238608,7210520
2021.11.30,096770,238607,249430,191378,191378,7844248
2021.12.31,096770,191378,242051,189902,234672,10026890
2013.11.30,097950,253000,260000,251500,258000,155147
2013.12.31,097950,258500,277500,251500,277000,986781
2014.1.31,097950,277500,281000,254500,265500,1075690
2014.2.28,097950,262000,278500,250000,274500,953470
2014.3.31,097950,274000,289500,259000,287000,1627467
2014.4.30,097950,296500,310000,279000,310000,1862729
2014.5.31,097950,310000,338500,303500,330000,1246243
2014.6.30,097950,331500,352000,324000,344500,982544
2014.7.31,097950,344000,364000,323500,333000,1400624
2014.8.31,097950,333000,396000,329500,378000,1047563
2014.9.30,097950,374500,404500,370000,387500,751165
2014.10.31,097950,385500,419000,367500,391000,1011032
2014.11.30,097950,387000,396500,331500,353000,1387487
2014.12.31,097950,351000,355000,302000,306500,988456
2015.1.31,097950,305000,363000,300500,352000,1089229
2015.2.28,097950,349000,386000,347000,357500,823215
2015.3.31,097950,357500,393000,321500,378000,1165364
2015.4.30,097950,375500,430000,372000,418500,1099475
2015.5.31,097950,418500,469500,405000,410000,979573
2015.6.30,097950,412500,445500,390500,441000,1182482
2015.7.31,097950,441000,445000,391000,411000,1221681
2015.8.31,097950,410000,456500,363000,393000,1302297
2015.9.30,097950,389500,399000,355000,380500,706445
2015.10.31,097950,374500,406500,345500,350000,1086032
2015.11.30,097950,349000,368000,328500,360500,803102
2015.12.31,097950,364500,383500,338000,377500,676289
2016.1.31,097950,375000,429500,362000,411500,1207478
2016.2.29,097950,409500,422000,350000,362000,1134128
2016.3.31,097950,366500,390000,342000,347500,1286387
2016.4.30,097950,350000,384500,340000,380000,823659
2016.5.31,097950,380000,400000,370500,382500,892540
2016.6.30,097950,382000,398000,359000,388500,843901
2016.7.31,097950,387500,406500,381000,393500,684763
2016.8.31,097950,394000,416000,371500,389500,862466
2016.9.30,097950,386000,393500,360500,363000,846803
2016.10.31,097950,366500,369000,343000,349500,788400
2016.11.30,097950,348000,387500,335000,384000,981538
2016.12.31,097950,379500,390500,351500,357500,618160
2017.1.31,097950,359000,364500,344500,354500,675110
2017.2.28,097950,356500,374500,350000,364500,983271
2017.3.31,097950,366000,366000,340500,353000,787535
2017.4.30,097950,352500,358000,334500,341000,671831
2017.5.31,097950,341000,384500,338000,381500,943155
2017.6.30,097950,380500,389000,359000,361500,856599
2017.7.31,097950,362000,372500,349000,370000,645321
